CountryName,date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,H6_Flag,ConfirmedCases,StringencyIndex,2020_sca,mean_sca,inc,mean,dif
Germany,20200406,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,0.0,2.0,0.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,103374.0,76.85,0.0,0.1391514553519926,0.0,0.09058829707563884,0.1391514553519926
Denmark,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6762614720980045,1.0,0.23255813953488372,0.343887903022784,0.32373852790199553
Denmark,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6223379650028582,0.8920482893836377,0.21401449775629963,0.3067646156312007,0.26971032438077946
Denmark,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6467023348525027,0.7887088189738394,0.22239310981236543,0.27122742185249016,0.14200648412133665
Denmark,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,0.0,1.0,0.0,,4.0,11.11,0.6499436446274537,0.6967944955043348,0.2235077570339206,0.2396191978968044,0.04685085087688112
Denmark,20200309,0.0,,0.0,,1.0,1.0,0.0,,0.0,,1.0,1.0,0.0,,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,,90.0,25.93,0.5749508181030943,0.5517586013588921,0.19771863117870722,0.18974310839609362,-0.023192216744202243
Denmark,20200316,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,914.0,65.74,0.19336770704091474,0.5240764700978283,0.0664968152866242,0.18022355832552495,0.33070876305691355
Denmark,20200323,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,1450.0,72.22,0.056239024250992344,0.5032050898289141,0.019339920117721253,0.17304614313165692,0.44696606557792173
Denmark,20200330,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,2577.0,72.22,0.015477181695098652,0.4041314022774968,0.0053224155578300925,0.13897590047486552,0.3886542205823981
Denmark,20200406,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,4681.0,72.22,0.004469145999008329,0.32934635741635554,0.0015368852459016393,0.11325822822010283,0.3248772114173472
Denmark,20200413,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,6318.0,72.22,0.0031505139003482332,0.2754212656298935,0.0010834236186348862,0.09471404148534524,0.2722707517295453
Denmark,20200420,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,,7515.0,68.52,0.0017507070018190365,0.29380724401292563,0.0006020469596628537,0.1010367570365084,0.29205653701110657
Denmark,20200427,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,,8698.0,68.52,0.0,0.159895685934519,0.0,0.0549861921384114,0.159895685934519
Spain,20200113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.7021303607616134,0.9999999999999999,0.5091463414634146,0.7251450299217006,0.2978696392383865
Spain,20200120,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.6685804821933781,0.9377431306568599,0.4848178137651822,0.6799997705390379,0.2691626484634818
Spain,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.6354279022070444,0.9031142062579062,0.4607773851590106,0.6548887781196023,0.2676863040508618
Spain,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,1.0,11.11,0.6114738655617179,0.8287437514555435,0.44340723453908987,0.6009594124466525,0.21726988589382557
Spain,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,2.0,11.11,0.5571925209436492,0.7705370636204765,0.4040453872718303,0.5587511220548498,0.21334454267682723
Spain,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,2.0,11.11,0.5214594172647173,0.6980638882841748,0.37813370473537605,0.5061975591570866,0.17660447101945742
Spain,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,1.0,0.0,,2.0,11.11,0.484380491385192,0.6267970759826467,0.3512461059190031,0.45451878441827076,0.14241658459745465
Spain,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,1.0,0.0,,120.0,11.11,0.31500787637440086,0.5047820457943115,0.22842639593908629,0.3660401917014533,0.18977416941991065
Spain,20200309,3.0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,,0.0,2.0,1.0,1.0,1.0,0.0,,1073.0,25.0,0.3309682754440372,0.421530868495072,0.24,0.3056710142477794,0.09056259305103481
Spain,20200316,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,,0.0,2.0,1.0,1.0,1.0,0.0,,9942.0,68.98,0.1400169109078382,0.3606325495144866,0.10153256704980843,0.26151090090842155,0.2206156386066484
Spain,20200323,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,,35136.0,71.76,0.007258076215878008,0.29990640196680085,0.005263157894736842,0.2174756368279254,0.29264832575092287
Spain,20200330,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,,87956.0,85.19,0.011166271101350782,0.26616778043732703,0.008097165991902834,0.19301024310941817,0.25500150933597626
Spain,20200406,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,,136675.0,85.19,0.009381186945692663,0.21011973746437304,0.006802721088435374,0.15236728331074267,0.2007385505186804
Spain,20200413,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,,170099.0,85.19,0.0,0.17134563044490297,0.0,0.12425043231592182,0.17134563044490297
France,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,2.0,0.0,2.0,1.0,1.0,0.0,6.0,11.11,0.8074013070591648,0.9999999999999999,0.25372620958495756,0.3142504320548059,0.1925986929408351
France,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,2.0,0.0,2.0,1.0,1.0,0.0,11.0,11.11,0.8004177216162017,0.940208268333901,0.25153161484221476,0.2954608545454293,0.1397905467176993
France,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,2.0,0.0,2.0,1.0,1.0,0.0,12.0,11.11,0.7699211433569507,0.8219388705974596,0.24194805194805194,0.2582946452078909,0.052017727240508904
France,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,2.0,0.0,2.0,1.0,1.0,0.0,12.0,11.11,0.7287999858009526,0.6901465756210254,0.2290257104194858,0.21687885957005204,-0.03865341017992718
France,20200302,3.0,0.0,0.0,,2.0,1.0,4.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,2.0,1.0,2.0,1.0,1.0,0.0,191.0,43.98,0.48749633862030134,0.5743279952707782,0.15319593503656567,0.18048282065501256,0.08683165665047682
France,20200309,3.0,0.0,0.0,,2.0,1.0,4.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1401.0,43.98,0.3266930695540106,0.47078343534669087,0.10266343825665859,0.1479438979619434,0.14409036579268025
France,20200316,3.0,1.0,0.0,,2.0,1.0,4.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,6633.0,56.94,0.07508615984883045,0.37058140866362144,0.02359585817383119,0.11645536778402163,0.295495248814791
France,20200323,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,19856.0,87.96,0.07323286893497959,0.31417419768368393,0.02301346070343031,0.09872937736256968,0.24094132874870433
France,20200330,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,44029.0,87.96,0.010102144184322131,0.24466256270946035,0.0031746031746031746,0.07688531603908397,0.23456041852513823
France,20200406,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,49934.0,87.96,0.004433028211833951,0.20123108246076946,0.0013930810308799629,0.06323695460615308,0.1967980542489355
France,20200413,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,110836.0,87.96,0.001787738998910939,0.17728218954680708,0.0005617977528089888,0.05571100466070612,0.17549445054789614
France,20200420,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,153197.0,87.96,0.003977719272576839,0.14709442271632392,0.00125,0.04622448589145705,0.14311670344374708
France,20200427,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,164592.0,87.96,0.0,0.10661115815180851,0.0,0.03350260251106907,0.10661115815180851
United Kingdom of Great Britain and Northern Ireland,20200106,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,0.8395082166076506,0.7765741367637102,0.6519403686181281,-0.16049178339234937
United Kingdom of Great Britain and Northern Ireland,20200113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.6846516355132494,0.7116361325183914,0.5316827528325639,0.5526382153003351,0.02698449700514205
United Kingdom of Great Britain and Northern Ireland,20200120,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,5.56,0.5042262781025341,0.6559860178468779,0.3915690866510539,0.509421775538503,0.15175973974434387
United Kingdom of Great Britain and Northern Ireland,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,5.56,0.4842911121486033,0.5332155692189268,0.3760879523591388,0.41408142037515844,0.048924457070323446
United Kingdom of Great Britain and Northern Ireland,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,8.0,11.11,0.44035887031214765,0.4908753259237666,0.34197130957889865,0.38120108248785395,0.05051645561161894
United Kingdom of Great Britain and Northern Ireland,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,14.0,11.11,0.4089493716901673,0.41102243916802456,0.31757950530035334,0.31918939588742323,0.0020730674778572378
United Kingdom of Great Britain and Northern Ireland,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,19.0,11.11,0.45293974764364753,0.3436130023404037,0.3517412935323383,0.2668409706732857,-0.10932674530324382
United Kingdom of Great Britain and Northern Ireland,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,30.0,11.11,0.36274118660441046,0.28752117587944903,0.28169542385596397,0.22328150895987,-0.07522001072496143
United Kingdom of Great Britain and Northern Ireland,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,134.0,11.11,0.34233955905878183,0.2166133431967505,0.26585204755614267,0.1682163200045178,-0.12572621586203134
United Kingdom of Great Britain and Northern Ireland,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,629.0,11.11,0.17365706550723206,0.18693423880895232,0.13485758573919782,0.1451682951346434,0.013277173301720263
United Kingdom of Great Britain and Northern Ireland,20200316,0.0,,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,0.0,0.0,,3684.0,16.67,0.24292707443596634,0.16086849601341272,0.18865088312664413,0.12492631342409233,-0.08205857842255362
United Kingdom of Great Britain and Northern Ireland,20200323,3.0,1.0,3.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,12668.0,78.24,0.1209372694207617,0.134591063449925,0.09391675560298826,0.10451993891473525,0.013653794029163294
United Kingdom of Great Britain and Northern Ireland,20200330,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,,33969.0,79.63,0.06649763077858559,0.1024690414298886,0.05164034021871203,0.07957480739342059,0.03597141065130301
United Kingdom of Great Britain and Northern Ireland,20200406,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,,66067.0,79.63,0.030887927870237968,0.09394209150428112,0.023986765922249794,0.07295299861571458,0.06305416363404315
United Kingdom of Great Britain and Northern Ireland,20200413,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,,97068.0,79.63,0.009886426578891442,0.08878986898981214,0.007677543186180422,0.06895191586412629,0.0789034424109207
United Kingdom of Great Britain and Northern Ireland,20200420,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,,130147.0,79.63,0.029472168670260448,0.09017629492480596,0.022887323943661973,0.07002857838778093,0.06070412625454551
United Kingdom of Great Britain and Northern Ireland,20200427,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,,162431.0,79.63,0.0031029085828930374,0.06410427258760826,0.0024096385542168677,0.04978172014758745,0.06100136400471522
United Kingdom of Great Britain and Northern Ireland,20200504,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,191843.0,79.63,0.0,0.03635401652333419,0.0,0.028231588999501907,0.03635401652333419
Georgia,20200120,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,0.800432205557706,0.8888888888888888,0.711495293829072,-0.199567794442294
Georgia,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.625,0.6352195839021643,0.5555555555555556,0.5646396301352571,0.010219583902164264
Georgia,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,19.44,0.5625,0.5766130151521511,0.5,0.5125449023574676,0.014113015152151132
Georgia,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,19.44,0.7159090909090909,0.47158907338035616,0.6363636363636364,0.4191902874492055,-0.24432001752873478
Georgia,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,19.44,0.4821428571428571,0.43139140743829385,0.42857142857142855,0.383459028834039,-0.050751449704563245
Georgia,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,19.44,0.375,0.25459179301091067,0.3333333333333333,0.22630381600969837,-0.12040820698908933
Georgia,20200302,3.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,3.0,41.67,0.5625,0.2659281810143879,0.5,0.2363806053461226,-0.2965718189856121
Georgia,20200309,3.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,1.0,1.0,0.0,,3.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,15.0,45.37,0.0,0.30556794076052796,0.0,0.2716159473426915,0.30556794076052796
Greece,20200120,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.9902744338961917,1.0,0.5483870967741935,0.5537728512454758,0.009725566103808259
Greece,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.9451605548050511,0.7862346357676119,0.5234042553191489,0.4353953959969786,-0.15892591903743924
Greece,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.8109355181715274,0.7703021658881215,0.44907407407407407,0.4265724267244305,-0.04063335228340592
Greece,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6546005265240268,0.6887956822178996,0.3625,0.38143634886737887,0.03419515569387277
Greece,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7367641788187667,0.6338316294233877,0.408,0.3509987486353552,-0.10293254939537899
Greece,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.535050238793585,0.6689808896948913,0.2962962962962963,0.3704634547150751,0.1339306509013063
Greece,20200302,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,7.0,19.44,0.5884049676620465,0.43312788437385924,0.3258426966292135,0.2398544634836328,-0.1552770832881873
Greece,20200309,3.0,0.0,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,73.0,31.48,0.38304733004540753,0.39815513194739366,0.21212121212121213,0.2204875026565268,0.015107801901986129
Greece,20200316,3.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,331.0,54.63,0.08599021694896902,0.3902109165704129,0.047619047619047616,0.21608821185630803,0.3042206996214439
Greece,20200323,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,695.0,84.26,0.0,0.38747355884635853,0.0,0.21457233746457963,0.38747355884635853
